Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
145,"GRID_A_N_5_04_01","North Grid",228,-82.435119,12.615747,51.278231,36.259843,2524,2986,3.534078,20110504, 15:00:22.6850,48.14878159,-122.68654391,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000005973315,-9999.000000,199.461887,-9999.000000,0.00000029269894,-65.3357885572,0,"Unassigned",100.000000,-40.000000,1.000000,10039.292655,10039.292655,51.278231,33.259843,58.856865,3.750000
147,"GRID_A_N_5_04_02","North Grid",228,-82.185693,12.538726,48.120584,34.281624,3062,3476,4.406191,20110504, 15:09:07.7340,48.15056131,-122.68774554,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000010358957,-9999.000000,199.461887,-9999.000000,0.00000029091196,-65.3623842222,0,"Unassigned",100.000000,-40.000000,1.000000,9978.001112,9978.001112,48.120584,31.281624,54.269498,3.750000
149,"GRID_A_N_5_04_03","North Grid",228,-84.031810,8.150119,47.846826,37.032910,3614,4160,5.328535,20110504, 15:19:35.0250,48.15238000,-122.69033333,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000009426906,-9999.000000,199.461887,-9999.000000,0.00000018909154,-67.2332789400,0,"Unassigned",100.000000,-40.000000,1.000000,6485.658484,6485.658484,47.846826,34.032910,55.675965,3.750000
151,"GRID_A_N_5_04_04","North Grid",228,-84.335667,7.649736,48.163863,38.641684,4246,4685,6.308687,20110504, 15:29:30.2150,48.15399559,-122.69256811,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000019116540,-9999.000000,199.461887,-9999.000000,0.00000017748212,-67.5084539062,0,"Unassigned",100.000000,-40.000000,1.000000,6087.466435,6087.466435,48.163863,35.641684,55.781277,3.750000
153,"GRID_A_N_5_04_05","North Grid",228,-83.870779,7.930555,44.863142,40.269093,4834,5469,7.307553,20110504, 15:41:11.6210,48.15612950,-122.69431978,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000010208142,-9999.000000,199.461887,-9999.000000,0.00000018399743,-67.3518824184,0,"Unassigned",100.000000,-40.000000,1.000000,6310.935309,6310.935309,44.863142,37.269093,53.754755,3.750000
155,"GRID_A_N_5_04_06","North Grid",228,-83.305629,9.381829,46.597062,42.073827,5607,6253,8.388482,20110504, 15:54:17.2170,48.15746968,-122.69655278,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000020205301,-9999.000000,199.461887,-9999.000000,0.00000021766854,-66.6220434326,0,"Unassigned",100.000000,-40.000000,1.000000,7465.821926,7465.821926,46.597062,39.073827,56.498097,3.750000
157,"GRID_A_N_5_04_07","North Grid",228,-81.377739,13.093686,41.719973,40.553150,6602,7411,9.646760,20110504, 16:12:40.4270,48.16188745,-122.70023553,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000028085990,-9999.000000,199.461887,-9999.000000,0.00000030378764,-65.1742990153,0,"Unassigned",100.000000,-40.000000,1.000000,10419.624511,10419.624511,41.719973,37.553150,50.517392,3.750000
159,"GRID_A_N_5_04_08","North Grid",228,-79.629271,19.713797,41.995775,36.739235,7571,8266,11.271314,20110504, 16:28:08.3030,48.16493812,-122.70395673,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000055833503,-9999.000000,199.461887,-9999.000000,0.00000045738135,-63.3972154595,0,"Unassigned",100.000000,-40.000000,1.000000,15687.741492,15687.741492,41.995775,33.739235,48.575098,3.750000
161,"GRID_A_N_5_04_09","North Grid",228,-78.604419,24.976698,42.022809,36.211297,8590,9342,12.825127,20110504, 16:46:12.4500,48.16903464,-122.70850067,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000012408624,-9999.000000,199.461887,-9999.000000,0.00000057948632,-62.3695681507,0,"Unassigned",100.000000,-40.000000,1.000000,19875.824583,19875.824583,42.022809,33.211297,48.422038,3.750000
163,"GRID_A_N_5_04_10","North Grid",228,-78.689752,27.904503,47.880383,43.421961,9505,10232,14.566778,20110504, 17:01:28.3320,48.17191953,-122.71323619,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV",-999.000000,1,1,0.00000009669382,-9999.000000,199.461887,-9999.000000,0.00000064741455,-61.8881754187,0,"Unassigned",100.000000,-40.000000,1.000000,22205.697964,22205.697964,47.880383,40.421961,58.826985,3.750000
