Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
120,"GRID_B_N_6_09_01","North Grid",268,-67.598344,381.977755,50.977752,35.189095,3342,3796,5.028603,20110609, 14:35:24.2230,48.14933752,-122.68552645,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000399866161,1344.800734,199.178015,2882213.512400,0.00000886229573,-50.5245376181,0,"Unassigned",100.000000,-40.000000,1.000000,303968.239669,303968.239669,50.977752,32.189095,56.794828,3.750000
122,"GRID_B_N_6_09_02","North Grid",268,-67.719827,351.079897,48.183336,35.130690,3890,4319,5.907572,20110609, 14:44:46.4930,48.15054417,-122.68835052,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000405032613,1349.466652,199.178015,2638873.798875,0.00000814543210,-50.8908587208,0,"Unassigned",100.000000,-40.000000,1.000000,279380.505072,279380.505072,48.183336,32.130690,55.332353,3.750000
124,"GRID_B_N_6_09_03","North Grid",268,-66.452751,451.875413,46.323562,36.051477,4439,4919,6.869173,20110609, 14:54:40.2510,48.15280801,-122.68964977,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000531396598,1471.939091,199.178015,2850549.905310,0.00001048399673,-49.7947312303,0,"Unassigned",100.000000,-40.000000,1.000000,359591.027910,359591.027910,46.323562,33.051477,53.425938,3.750000
126,"GRID_B_N_6_09_04","North Grid",268,-67.354571,360.962647,45.543620,38.736322,5025,5541,7.810599,20110609, 15:05:08.8870,48.15426776,-122.69236984,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000515442172,1533.302357,199.178015,3085685.442856,0.00000837472256,-50.7702957171,0,"Unassigned",100.000000,-40.000000,1.000000,287244.947576,287244.947576,45.543620,35.736322,53.533314,3.750000
128,"GRID_B_N_6_09_05","North Grid",268,-65.025322,620.038519,45.757158,40.607126,5613,6132,8.808285,20110609, 15:15:17.4940,48.15588825,-122.69460875,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000709569040,1628.236844,199.178015,3041616.471128,0.00001438556209,-48.4207316408,0,"Unassigned",100.000000,-40.000000,1.000000,493410.975929,493410.975929,45.757158,37.607126,55.225493,3.750000
130,"GRID_B_N_6_09_06","North Grid",268,-76.101636,45.306050,42.837878,41.343243,6222,6791,9.866988,20110609, 15:26:11.3550,48.15818877,-122.69597904,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000143872203,-9999.000000,199.178015,-9999.000000,0.00000105114920,-59.7833563726,0,"Unassigned",100.000000,-40.000000,1.000000,36053.408802,36053.408802,42.837878,38.343243,52.693797,3.750000
132,"GRID_B_N_6_09_07","North Grid",268,-73.098121,83.441200,39.509433,41.004750,6938,7616,11.241054,20110609, 15:39:20.5330,48.16200043,-122.69963449,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000216253706,-9999.000000,199.178015,-9999.000000,0.00000193592579,-57.1311129470,0,"Unassigned",100.000000,-40.000000,1.000000,66400.396932,66400.396932,39.509433,38.004750,50.068549,3.750000
134,"GRID_B_N_6_09_08","North Grid",268,-78.837616,22.055923,39.155702,35.056334,7786,8598,12.803139,20110609, 15:55:01.5690,48.16617792,-122.70294075,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000022668866,-9999.000000,199.178015,-9999.000000,0.00000051172118,-62.9096660471,0,"Unassigned",100.000000,-40.000000,1.000000,17551.545551,17551.545551,39.155702,32.056334,45.039932,3.750000
136,"GRID_B_N_6_09_09","North Grid",268,-76.660671,36.973435,39.761708,35.596890,8740,9530,14.464321,20110609, 16:10:53.7270,48.16922402,-122.70790814,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000046239463,-9999.000000,199.178015,-9999.000000,0.00000085782355,-60.6660203683,0,"Unassigned",100.000000,-40.000000,1.000000,29422.524516,29422.524516,39.761708,32.596890,45.951680,3.750000
140,"GRID_B_N_6_09_11","North Grid",268,-78.131619,31.507696,47.543014,41.415928,10722,11520,17.912200,20110609, 16:44:09.9290,48.17568833,-122.71715667,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV",-999.000000,1,1,0.00000094213928,-9999.000000,199.178015,-9999.000000,0.00000073101251,-61.3607518820,0,"Unassigned",100.000000,-40.000000,1.000000,25073.027790,25073.027790,47.543014,38.415928,57.565537,3.750000
