Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
142,"GRID_B_N_6_11_01","North Grid",271,-78.042771,33.430596,49.423035,36.749652,11200,11734,20.205019,20110611, 13:32:17.7060,48.14931393,-122.68568556,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000037861199,-9999.000000,199.178015,-9999.000000,0.00000077562587,-61.1034771511,0,"Unassigned",100.000000,-40.000000,1.000000,26603.223012,26603.223012,49.423035,33.749652,58.029603,3.750000
144,"GRID_B_N_6_11_02","North Grid",271,-76.577368,42.837431,45.192711,35.645363,11821,12199,21.068614,20110611, 13:41:24.0380,48.15099280,-122.68775845,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000092340774,-9999.000000,199.178015,-9999.000000,0.00000099387457,-60.0266842041,0,"Unassigned",100.000000,-40.000000,1.000000,34088.944146,34088.944146,45.192711,32.645363,54.611458,3.750000
146,"GRID_B_N_6_11_03","North Grid",271,-76.815800,43.374588,48.341880,37.691091,12327,12837,21.997627,20110611, 13:50:58.4520,48.15248807,-122.69060069,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000084919209,-9999.000000,199.178015,-9999.000000,0.00000100633721,-59.9725647047,0,"Unassigned",100.000000,-40.000000,1.000000,34516.400517,34516.400517,48.341880,34.691091,56.660636,3.750000
148,"GRID_B_N_6_11_04","North Grid",271,-75.350793,58.887608,46.839407,38.203407,12929,13381,22.956590,20110611, 14:00:33.9260,48.15455039,-122.69194941,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000151117013,-9999.000000,199.178015,-9999.000000,0.00000136625599,-58.6446792152,0,"Unassigned",100.000000,-40.000000,1.000000,46861.269391,46861.269391,46.839407,35.203407,53.968494,3.750000
150,"GRID_B_N_6_11_05","North Grid",271,-77.145429,39.324219,47.283675,41.398722,13510,14027,23.990639,20110611, 14:10:51.5250,48.15585709,-122.69502197,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000055526032,-9999.000000,199.178015,-9999.000000,0.00000091236429,-60.3983172268,0,"Unassigned",100.000000,-40.000000,1.000000,31293.219582,31293.219582,47.283675,38.398722,56.909233,3.750000
152,"GRID_B_N_6_11_06","North Grid",271,-78.503980,26.566165,43.675210,41.817589,14124,14681,25.079041,20110611, 14:21:29.0950,48.15834347,-122.69584280,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000022465166,-9999.000000,199.178015,-9999.000000,0.00000061636368,-62.1016296378,0,"Unassigned",100.000000,-40.000000,1.000000,21140.682627,21140.682627,43.675210,38.817589,53.771533,3.750000
156,"GRID_B_N_6_11_07","North Grid",271,-76.729213,38.318676,41.863924,41.168062,15206,15843,26.714249,20110611, 14:40:18.0050,48.16207517,-122.69957644,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000056398926,-9999.000000,199.178015,-9999.000000,0.00000088903459,-60.5108134311,0,"Unassigned",100.000000,-40.000000,1.000000,30493.033236,30493.033236,41.863924,38.168062,51.132186,3.750000
162,"GRID_B_N_6_11_08","North Grid",271,-74.402070,62.850246,40.181134,35.714960,19819,20599,33.573338,20110611, 15:58:35.4830,48.16613291,-122.70272152,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000067532770,-9999.000000,199.178015,-9999.000000,0.00000145819346,-58.3618485418,0,"Unassigned",100.000000,-40.000000,1.000000,50014.636418,50014.636418,40.181134,32.714960,46.376872,3.750000
164,"GRID_B_N_6_11_09","North Grid",271,-72.506430,99.278037,41.020819,36.398744,20946,21716,35.521667,20110611, 16:17:21.4780,48.16887107,-122.70841742,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000131418512,-9999.000000,199.178015,-9999.000000,0.00000230335748,-56.3763865369,0,"Unassigned",100.000000,-40.000000,1.000000,79002.951497,79002.951497,41.020819,33.398744,47.757795,3.750000
166,"GRID_B_N_6_11_10","North Grid",271,-75.555651,57.141841,47.646111,42.017042,21883,22722,37.253302,20110611, 16:33:40.0610,48.17262663,-122.71239283,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV",-999.000000,1,1,0.00000031610202,-9999.000000,199.178015,-9999.000000,0.00000132575230,-58.7753760953,0,"Unassigned",100.000000,-40.000000,1.000000,45472.031877,45472.031877,47.646111,39.017042,57.566710,3.750000
