Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
201,"GRID_A_N_5_07_01","North Grid",236,-84.639222,7.694717,51.954485,34.635649,1028,1422,2.656743,20110507, 14:24:13.4460,48.14914904,-122.68592743,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000010226129,-9999.000000,199.475404,-9999.000000,0.00000017852572,-67.4829919920,0,"Unassigned",100.000000,-40.000000,1.000000,6123.260996,6123.260996,51.954485,31.635649,57.005298,3.750000
203,"GRID_A_N_5_07_02","North Grid",236,-81.045957,16.246017,47.956869,33.019670,1530,1935,3.506670,20110507, 14:32:50.5890,48.15119900,-122.68764346,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000045128228,-9999.000000,199.475404,-9999.000000,0.00000037692511,-64.2374493191,0,"Unassigned",100.000000,-40.000000,1.000000,12928.169526,12928.169526,47.956869,30.019670,52.643598,3.750000
205,"GRID_A_N_5_07_03","North Grid",236,-80.964899,17.056349,49.417880,36.660394,2026,2507,4.438544,20110507, 14:41:59.7020,48.15197237,-122.69080265,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000088521264,-9999.000000,199.475404,-9999.000000,0.00000039572568,-64.0260576697,0,"Unassigned",100.000000,-40.000000,1.000000,13573.011069,13573.011069,49.417880,33.660394,56.256798,3.750000
207,"GRID_A_N_5_07_04","North Grid",236,-78.497645,27.716705,45.500298,37.292385,2595,2991,5.418574,20110507, 14:51:01.9310,48.15443778,-122.69176329,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000097072588,-9999.000000,199.475404,-9999.000000,0.00000064305744,-61.9175023376,0,"Unassigned",100.000000,-40.000000,1.000000,22056.253086,22056.253086,45.500298,34.292385,51.823267,3.750000
209,"GRID_A_N_5_07_05","North Grid",236,-84.783736,6.261128,43.705319,38.967696,3093,3690,6.467533,20110507, 15:01:15.1530,48.15627278,-122.69403404,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000007599631,-9999.000000,199.475404,-9999.000000,0.00000014526492,-68.3783925949,0,"Unassigned",100.000000,-40.000000,1.000000,4982.447265,4982.447265,43.705319,35.967696,51.669918,3.750000
211,"GRID_A_N_5_07_06","North Grid",236,-86.129423,4.846365,46.117582,41.248411,3825,4312,7.544869,20110507, 15:12:54.5390,48.15757678,-122.69672510,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000012069601,-9999.000000,199.475404,-9999.000000,0.00000011244088,-69.4907575109,0,"Unassigned",100.000000,-40.000000,1.000000,3856.614406,3856.614406,46.117582,38.248411,55.388816,3.750000
213,"GRID_A_N_5_07_07","North Grid",236,-85.736482,4.566971,39.699462,39.735383,4445,5127,8.850071,20110507, 15:25:08.0070,48.16247602,-122.69899522,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000021165134,-9999.000000,199.475404,-9999.000000,0.00000010595865,-69.7486356436,0,"Unassigned",100.000000,-40.000000,1.000000,3634.280182,3634.280182,39.699462,36.735383,47.872697,3.750000
215,"GRID_A_N_5_07_08","North Grid",236,-85.665523,4.563240,39.024177,35.016910,5318,5966,10.370635,20110507, 15:39:54.7700,48.16614330,-122.70301240,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000007024348,-9999.000000,199.475404,-9999.000000,0.00000010587209,-69.7521852166,0,"Unassigned",100.000000,-40.000000,1.000000,3631.311028,3631.311028,39.024177,32.016910,44.879462,3.750000
217,"GRID_A_N_5_07_09","North Grid",236,-81.063349,13.450737,39.864757,35.590192,6204,6968,12.055413,20110507, 15:56:14.7060,48.16914191,-122.70796503,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000012680006,-9999.000000,199.475404,-9999.000000,0.00000031207159,-65.0574576142,0,"Unassigned",100.000000,-40.000000,1.000000,10703.756205,10703.756205,39.864757,32.590192,46.005407,3.750000
219,"GRID_A_N_5_07_10","North Grid",236,-83.670109,8.551482,46.191332,41.269897,7150,7869,13.727677,20110507, 16:12:12.6150,48.17258899,-122.71231821,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV",-999.000000,1,1,0.00000007926116,-9999.000000,199.475404,-9999.000000,0.00000019840360,-67.0245044207,0,"Unassigned",100.000000,-40.000000,1.000000,6805.053253,6805.053253,46.191332,38.269897,55.488993,3.750000
