Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
122,"GRID_B_N_6_13_01","North Grid",274,-74.137287,87.252299,52.482413,34.552476,2301,2670,4.341182,20110613, 09:45:02.7660,48.14908679,-122.68610039,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000093927398,-9999.000000,199.178015,-9999.000000,0.00000202434741,-56.9371495462,0,"Unassigned",100.000000,-40.000000,1.000000,69433.173517,69433.173517,52.482413,31.552476,57.172184,3.750000
124,"GRID_B_N_6_13_02","North Grid",274,-72.063083,133.223896,49.704828,33.819362,2767,3150,5.222721,20110613, 09:53:17.4820,48.15071509,-122.68832475,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000149079394,-9999.000000,199.178015,-9999.000000,0.00000309093801,-55.0990970429,0,"Unassigned",100.000000,-40.000000,1.000000,106016.207917,106016.207917,49.704828,30.819362,54.793657,3.750000
130,"GRID_B_N_6_13_03","North Grid",274,-67.432097,363.488922,46.688411,36.011149,5812,6409,8.269909,20110613, 10:46:04.1230,48.15238791,-122.69016232,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000418019648,1499.024283,199.178015,2899173.047379,0.00000843333486,-50.7400065482,0,"Unassigned",100.000000,-40.000000,1.000000,289255.293455,289255.293455,46.688411,33.011149,54.147442,3.750000
132,"GRID_B_N_6_13_04","North Grid",274,-71.756354,142.890722,49.676108,37.488287,6516,6974,9.244207,20110613, 10:56:41.3110,48.15408833,-122.69266333,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000226827283,-9999.000000,199.178015,-9999.000000,0.00000331521879,-54.7948780424,0,"Unassigned",100.000000,-40.000000,1.000000,113708.823474,113708.823474,49.676108,34.488287,56.130131,3.750000
134,"GRID_B_N_6_13_05","North Grid",274,-73.678477,80.539659,43.587874,38.980159,7090,7683,10.276895,20110613, 11:07:24.9760,48.15637574,-122.69393140,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000130118558,-9999.000000,199.178015,-9999.000000,0.00000186860692,-57.2848204749,0,"Unassigned",100.000000,-40.000000,1.000000,64091.424262,64091.424262,43.587874,35.980159,51.514720,3.750000
136,"GRID_B_N_6_13_06","North Grid",274,-75.012647,60.197503,44.294658,40.354072,7828,8302,11.290824,20110613, 11:18:46.3180,48.15808167,-122.69599833,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000063006643,-9999.000000,199.178015,-9999.000000,0.00000139664696,-58.5491335893,0,"Unassigned",100.000000,-40.000000,1.000000,47903.650631,47903.650631,44.294658,37.354072,52.928338,3.750000
138,"GRID_B_N_6_13_07","North Grid",274,-72.410816,98.997733,40.014281,39.811113,8544,9366,12.665556,20110613, 11:33:43.0690,48.16229615,-122.69910578,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000094939378,-9999.000000,199.178015,-9999.000000,0.00000229685412,-56.3886658640,0,"Unassigned",100.000000,-40.000000,1.000000,78779.892495,78779.892495,40.014281,36.811113,48.383446,3.750000
140,"GRID_B_N_6_13_08","North Grid",274,-73.976391,68.469667,39.686748,35.525848,9596,10285,14.225768,20110613, 11:50:11.6450,48.16580839,-122.70332040,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000051937285,-9999.000000,199.178015,-9999.000000,0.00000158857010,-57.9899361611,0,"Unassigned",100.000000,-40.000000,1.000000,54486.430081,54486.430081,39.686748,32.525848,45.732984,3.750000
142,"GRID_B_N_6_13_09","North Grid",274,-73.854258,71.094892,40.065663,35.364304,10569,11483,15.847398,20110613, 12:08:21.9030,48.16925620,-122.70776241,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000077724145,-9999.000000,199.178015,-9999.000000,0.00000164947814,-57.8265343523,0,"Unassigned",100.000000,-40.000000,1.000000,56575.517478,56575.517478,40.065663,32.364304,46.131147,3.750000
144,"GRID_B_N_6_13_10","North Grid",274,-74.265847,75.055712,46.502534,42.443261,11699,12492,17.541370,20110613, 12:26:16.6110,48.17226349,-122.71276364,"C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV",-999.000000,1,1,0.00000113145737,-9999.000000,199.178015,-9999.000000,0.00000174137342,-57.5910808781,0,"Unassigned",100.000000,-40.000000,1.000000,59727.437486,59727.437486,46.502534,39.443261,56.977407,3.750000
